"more","id"
"As I said in my earlier lectures, the time has come for humanity to know certain truths concerning the spiritual background to the physical world. If people are not going to be prepared to accept these truths out of their own good will, they will be forced to learn them from the terrible events that will happen as time goes on.\n \nSource: Rudolf Steiner – GA177 – Fall of the Spirits of Darkness: Lecture 4: The Elemental Spirits of Birth and Death – Dornach, 6 October 1917\n \nPreviously posted on June 5, 2014","594"
"What attracts or repels others in a human being actually veils itself in a darkness impenetrable to the world of abstract concepts. But if, with the help of Anthroposophy, we investigate what one can really experience in five minutes but cannot describe in fifty years, we find that it is what rises up from the previous earth-life or series of earth-lives into the present life of the soul, and what is exchanged. This indefinite, indefinable element that comes upon us when we meet as adults is what shines through from earlier lives on earth into the present. Not only the pre-earthly existence but everything the human being has passed through in the way of destiny in his successive earth-lives.\n \nSource: Rudolf Steiner – GA217 – The Younger Generation: Lecture XI – Stuttgart, 13th October 1922\n \nPreviously posted on May 26, 2014","593"
"Toward Wiener-Neustadt and farther on toward Styria, the mountains fall away to a level country. Through this level country the Laytha River winds its way. On the slope of the mountains there was a cloister of the Order of the Most Holy Redeemer. I often met the monks on my walks. I still remember how glad I should have been if they had spoken to me. They never did. And so I carried away from these meetings an undefined but solemn feeling which remained constantly with me for a long time. It was in my ninth year that the idea became fixed in me that there must be weighty matters in connection with the duties of these monks which I ought to learn to understand. There again I was filled with questions which I had to carry around unanswered. Indeed, these questions about all possible sorts of things made me as a boy very lonely.\n \nSource: Rudolf Steiner – GA28 – The Story of My Life – Chapter I\n \nPreviously posted on May 30, 2014","592"
"The present age is more than any other age demanding the one thing people least want to have: understanding based on the science of the spirit. Strange as it may sound to the people of today — order will not be created from the chaos of the present time until a sufficiently large number of people are prepared to recognize the truths of that science. Such will be the karma of world history.\n \nSource: Rudolf Steiner – GA177 – Fall of the Spirits of Darkness : Lecture 1: The Driving Force Behind Europe’s War – Dornach, 29 September 1917\n \nPreviously posted on May 31, 2014","591"
"The anthroposophical or spiritual scientific truths are so enormous, so powerful and meaningful, so all-pervading, that we find our own individual personality less and less interesting. One learns to understand just how uninteresting the single personality in reality is. Acquiring this knowledge, triggered by the fuel of the Spiritual scientific truths, is what truly liberates people from selfishness in the end.\n \nSource (German): Rudolf Steiner – GA56 – Die Erkenntnis der Seele und des Geistes – Berlin, December 12, 1907 (page 148-149)\n \nTranslated by Nesta Carsten-Krüger","590"
"People believe they have long since outgrown the illusions and superstitions of the past, yet in some respects they are entirely given up to illusion. There is a growing tendency to live in illusion concerning some important and essential aspects of the great scheme of things, and this to such an extent that these illusions become powers that rule the world, nations and, indeed, the whole earth. It is important to realize this, for illusory ideas are a major element in the chaos in which we find ourselves today; in fact, they make it a chaos.\n \nSource: Rudolf Steiner – GA177 – Fall of the Spirits of Darkness : Lecture 3: The Search for a Perfect World – Dornach, 1 October 1917\n \nTranslated by Anna R. Meuss\n \nPreviously posted on June 2, 2014","589"
"Anyone who is able to see the reality, and to see through it, knows that this world on the physical plane can never reach perfection. Yet people who think materialistically have the illusion that perfection can be achieved on the physical plane. This is the source of many other illusions, and particularly and characteristically the socialist illusion of the present age.\n \nPeople’s illusions come in all shades of meaning; they are coloured by party politics and so on. People who take a liberal view of the world and of life have constructed their own ideal of the physical world and believe that if they realize this we shall have paradise on earth. All that the socialists are able to think of is how to arrange things on this physical plane so that everybody can live what they consider to be the good life, the same for everybody, and so on. Their vision of the future on this physical plane is of a wonderful paradise.\n \nSource: Rudolf Steiner – GA177 – Fall of the Spirits of Darkness : Lecture 3: The Search for a Perfect World – Dornach, 1 October 1917\n \nPreviously posted on June 3, 2014","588"
"Many say they believe in the world of the spirit, but with many of them this is mere words, nothing but hot air. In their innermost hearts, in their feelings and unconscious impulses, lives something different — the inclination to think materialistically. However much people may pretend to themselves that they believe in something else, in reality they believe only in the physical world. And since they do not believe in anything more than just the physical world around them, the only ideal they can possibly have is to arrange things in the physical world in such a way that it becomes a paradise; otherwise the whole world would make no sense to them. Until materialists are prepared to say that the world makes no sense at all, they can only live in the illusion that, however imperfect this physical world may be, it will be possible to create conditions that will put an end to imperfection and let perfection take its place.\n \nSource: Rudolf Steiner – GA177 – Fall of the Spirits of Darkness : Lecture 3: The Search for a Perfect World – Dornach, 1 October 1917\n \nPreviously posted on June 4, 2014","587"
"It is fear of the great truths that prevents people from accepting them.\n \nSource: Rudolf Steiner – GA177 – Fall of the Spirits of Darkness: Lecture 4: The Elemental Spirits of Birth and Death – Dornach, 6 October 1917\n \nPreviously posted on June 6, 2014","586"
"Anyone who wants to gain a little understanding of the present position, and looks at our time in the light of the serious truths we have been considering, must develop a reasonable degree of feeling for all the terrible, hopelessly commonplace and superficial things that are now being written and said in this world.\n \nImagine a band of children smashing up all the pots and plates, glasses and everything in the house. The adults who see this happening are considering how to stop it, for the children keep running to the larder and all over the house to find more things to smash. Finally the adults have an idea as to how they can stop it. A number of people who are watching, people who actually consider themselves to be the teachers of these children, find a solution: They take care that everything breakable is collected and smashed to pieces — and that, they think, should put an end to it all! I do not know how many people would not consider those teachers to be fools. This is the kind of situation where people would see the truth. Yet there are people who consider themselves to be wise and who say to the whole world: Carnage must continue until peace comes; everything has to be broken, so there will be nothing left to smash in the world. This is considered wisdom. Go on murdering people for as long as you can and you will stop the murder. This is wisdom!\n \nFor anyone who has even a spark of logic it is no longer wisdom when the teacher says to a band of children: To make sure nothing else gets smashed up, I will quickly get people to collect all other breakable objects and smash them; I reckon nothing else will get smashed after that. Why do people call this foolishness and the other thing political foresight? Because people’s thinking stops at the very point where it should be most intense, which is where their thoughts relate to great questions of destiny.\n \nSource: Rudolf Steiner – GA177 – Fall of the Spirits of Darkness : Lecture 1: The Driving Force Behind Europe’s War – Dornach, 29 September 1917\n \nPreviously posted on June 1, 2014","585"
"Modern people do, of course, believe that all this — the telegraph, telephones, the use of steam Power, etc. — happens without the participation of spiritual entities. This is not the case, however. The development of human civilization involves the participation of elemental spirits, even if people do not know about it. Modern materialists imagine that the telephone and telegraph, and the steam engines driven long distances and also used by farmers, have been constructed merely on the basis of what people produce by the sweat of their brow. Everything people do in this respect is under the influence of elemental spirits. They are always involved and helping us in this. People are not taking the initiative on their own in this field — they are guided. In laboratories, workshops, really everywhere where the spirit of invention is active, elemental spirits are providing the inspiration.\n \nSource: Rudolf Steiner – GA177 – Fall of the Spirits of Darkness: Lecture 4: The Elemental Spirits of Birth and Death – Dornach, October 6, 1917\n \nPreviously posted on June 7, 2014","584"
"Among the various charges that have been directed against me in reference to my work in the Theosophical Society – even from the side of the Society itself – this also has been raised: that to a certain extent I used this Society, which already had a standing in the world, as a spring-board in order to render easier the way for my own spiritual knowledge.\n \nThere is not the slightest ground for such a statement. When I accepted the invitation into the Society, this was the sole institution worthy of serious consideration in which there was present a real spiritual life. Had the mood, bearing, and work of the Society remained as they then were, the withdrawal of my friends and myself need never have occurred. The Anthroposophical Society might only have been formed officially within the Theosophical Society as a special section.\n \nBut even as early as 1906 things were already beginning to be manifest and effective in the Theosophical Society which indicated in a terrible measure its deterioration. If earlier still, in the time of H. P. Blavatsky, such incidents were asserted by the outer world to have occurred, yet at the beginning of the century it was clearly true that the earnestness of spiritual work on the part of the Society constituted a compensation for whatever wrong thing had taken place. Moreover, the occurrences had been left behind.\n \nBut after 1906 there began in the Society, upon whose general direction I had not the least influence, practices reminiscent of the growth of spiritualism, which made it necessary for me to warn members again and again that the part of the Society which was under my direction should have absolutely nothing to do with these things. The climax in these practices was reached when it was asserted of a Hindu boy that he was the person in whom Christ would appear in a new earthly life. For the propagation of this absurdity there was formed in the Theosophical Society a special society, that of “The Star of the East.” It was utterly impossible for my friends and me to include the membership of this “Star of the East” as a branch of the German section, as they desired and as Annie Besant, president of the Theosophical Society, especially intended. We were forced to found the Anthroposophical Society independently.\n \nSource: Rudolf Steiner – GA28 – The Story of My Life – Chapter XXXI\n \nPreviously posted on June 8, 2014","583"
"Yesterday we concluded by outlining the three methods of occult development: the Eastern, the Christian and the Rosicrucian. Today we will begin by going more closely into the details which distinguish these three paths. But first I should say that no occult school sees in its teaching and requirements anything like a moral law valid for all mankind. The requirements apply only to those who deliberately choose to devote themselves to a particular occult training. You can, for instance, be a very good Christian and fulfil everything that the Christian religion prescribes for the laity without undergoing a Christian occult training. It goes without saying that you can be a good man and come to a form of the higher life without any occult training.\n \nSource: Rudolf Steiner – GA95 – At the Gates of Spiritual Science: Lecture XIII: Oriental and Christian Training – Stuttgart, 3rd September 1906\n \nPreviously posted on June 9, 2014","582"
"A European might claim that he does not steal. But the Eastern Yogi does not look at it so simply. In the regions where these exercises were first promulgated by the great teachers of humanity, conditions were much simpler: stealing was easy to define. But a YoGAteacher would not agree that Europeans do not steal. For example, if I unjustifiably appropriate another man’s labour, or if I procure for myself a profit which may be legally permissible but which involves the exploitation of another person — all this the YoGAteacher would call stealing. With us, social relations have become so complex that many people violate this commandment without the slightest awareness of doing so. Suppose you have money and deposit it in a bank. You do nothing with it; you exploit no-one. But suppose now the banker starts speculating and exploits other people with your money. In the occult sense you will be responsible for it, and the events will burden your karma. You can see that this precept requires deep consideration if you are entering on a path of occult development.\n \nSource: Rudolf Steiner – GA95 – At the Gates of Spiritual Science: Lecture XIII: Oriental and Christian Training – Stuttgart, 3rd September 1906\n \nPreviously posted on June 10, 2014","581"
"My youthful friendships in the time of which I am here speaking (about 1880-1890) had in the further course of my life a special import. They forced me into a sort of double mental life. The struggle with the riddle of cognition, which then filled my mind more than all else, aroused in my friends always, to be sure, a strong interest, but very little active participation. In the experience of this riddle I was always rather lonely. On the other hand, I myself shared completely in whatever arose in the existence of my friends. Thus there flowed along in me two parallel currents of life: one which I as a lone wanderer followed, the other which I shared in vital companionship with men bound to me by ties of affection. But this twofold life was on many occasions of profound and lasting significance for my development.\n \nSource: Rudolf Steiner – GA28 – The Story of My Life – Chapter IV\n \nPreviously posted on June 11, 2014","580"
"It is, of course, more of an effort to deal with reality than to waffle in general terms about world harmony, about the individual soul being in harmony with the world, about harmony in the general love of humanity.\n \nAnthroposophy does not exist to send people off to sleep, but to make them really wide awake. We are living at a time when it is necessary for people to wake up.\n \nSource: Rudolf Steiner – GA177 – Fall of the Spirits of Darkness: Lecture 8: Abstraction and Reality – Dornach, October 13, 1917\n \nPreviously posted on June 12, 2014","579"
"The time in devachan (spirit-land) is not of equal length for all human beings. The uneducated savage who has experienced a little of this world only who has applied his mind and sense only a little has a short stay in the devachan. The devachan is basically supposed to elaborate what the human being has learnt in the physical, to unfold it freely, to make it suitable to a new life. The human being, who is on a higher level of existence who has collected rich experiences, has to process a lot and, hence, has a long stay in the devachan. Only later, when he is able to look into these states, the stays become again shorter up to the point where the human being can immediately walk after death again to a new incarnation because he has already experienced what is to be experienced in devachan.\n \nSource: Rudolf Steiner – GA53 – Origin and Goal of the Human Being: Lecture VII: The Spirit-land – Berlin, 17th November 1904\n \nPreviously posted on June 13, 2014","578"
"Good thoughts are like balm to the dead. No selfish love must be send them, no grieving because the departed is not around any longer; this bothers the deceased and brings to them a heavy burden. The love that remains and makes no claim to still want the dead here with us, benefits the deceased and increases his or her happiness.\n \nSource (German): Rudolf Steiner – GA95 -Vor dem Tore der Theosophie – Stuttgart, September 2, 1906 (page 151)\n \nTranslated by Nesta Carsten-Krüger","577"
"We nurture and sharpen the thinking especially by the development of characteristics which seem to have nothing whatever to do with thinking, with concepts. The best method of developing good thinking is by complete absorption and insight, not so much through logical exercises but by observing one thing and another, using for this purpose processes in nature, in order to penetrate into hidden mysteries. Through absorption in problems of nature and of humanity, through the endeavour to understand complex personalities, through the intensifying of attentiveness, we grow wise. Absorption means striving to unravel something by thinking, by conceiving. In this connection, we shall be able to see that such mental absorption has a wonderfully good effect in later life.\n \nSource: Rudolf Steiner – GA130 – Esoteric Christianity and the Mission of Christian Rosenkreutz – Lecture 2 – Leipzig, 5th November 1911\n \nPreviously posted on June 16, 2014","576"
"No one who shudders at the unpleasantness of pain, who is unwilling to bear pain can create in himself the foundations for wisdom; indeed when we look deeper, we cannot really bemoan illnesses, for regarded from a higher standpoint, from the standpoint of Eternity, they take on a very different aspect. Illnesses calmly borne often appear in the next life as great physical beauty; great physical beauty in a human being is acquired at the cost of illnesses in the preceding life. Such is the connection between impairment of the body through illness, particularly also through external circumstances, and beauty.\n \nSource: Rudolf Steiner – GA99 – Theosophy of the Rosicrucian – Lecture VI -The Law of Destiny – Berlin, 30th May 1907\n \nPreviously posted on op June 17, 2014","575"
"If someone asks, “How can I accept in good faith what these researchers say since I am unable to perceive the spiritual world myself?”, then this is completely unfounded. For it is entirely possible merely by reflecting on what is given, to attain the certain conviction that what is communicated is true, and if anyone is unable to form this conviction through reflection, it is not because it is impossible to believe something one cannot see, but solely because his reflection has not been sufficiently thorough, comprehensive and unprejudiced. In order to gain clarity in regard to this point we must realize that human thinking, when it arouses itself with inner energy, is able to comprehend more than is usually presumed. For in thought itself an inner entity is already present that is connected with the supersensible world.\n \nSource: Rudolf Steiner – GA13 – An Outline of Occult Science–V–Cognition of the higher worlds. Initiation (part 3)\n \nPreviously posted on June 18, 2014","574"
"There are three soul forces in human beings: thinking, feeling and willing. These three forces are bound up with the physical organization. Certain thoughts and feelings will call up certain acts of will. The human organism must function correctly if the three soul forces are to act in harmony. If the connection between them has broken down due to illness, then there is no longer consistency between thinking, feeling and willing. If an organ connected with the will is impaired, the human being will be unable to translate his thoughts into impulses of will; he is weak as far as action is concerned. Although a person is well able to think, he cannot decide on action. Another disturbance may be that someone is unable to link thoughts and feelings correctly; this human cannot bring his feelings into harmony with the thoughts behind them. Basically that is the cause of insanity.\n \nIn the normally constituted human being of today, thinking, feeling and willing are in harmony. This is right at certain stages of evolution. However, it must be born in mind that as far as a person is concerned, this harmony is established unconsciously. If a person is to be initiated, if he or she is to become capable of higher perception, then thinking, feeling and willing must be severed from one another. The organs connected with feeling and will must undergo division. Consequently, even if it cannot be proved anatomically, the organism of an initiate is different from that of a non-initiate. Because the contact between thinking, feeling and willing is severed, the initiate can see someone suffering without his feelings being roused; he can stand aside and coldly observe. The reason is that nothing must occur in the initiate unconsciously. An individual is compassionate out of his own free will, not because of some external compulsion. He becomes separated into human beings of feeling, a person of will and a thinking person; above these three is the ruler, the newfound individual, bringing them into harmony from a higher consciousness. Here too a death process, a destructive process must intervene; should this occur without a higher consciousness being attained, insanity would set in. Insanity is in fact a condition in which the three soul members have separated without being ruled by a higher consciousness.\n \nSource: Rudolf Steiner – GA55 – Supersensible Knowledge – Lecture III – The Origin of Suffering – Berlin, 8th November 1906\n \nPreviously posted on June 21, 2014","573"
"Initiation is the highest stage in an esoteric training concerning which it is possible to give some indications in a book intended for the genuine public. Whatever lives beyond forms a subject difficult to understand, yet the way to it can be found by all who have passed through preparation, enlightenment, and initiation as far as the lesser mysteries.\n \nThe knowledge and proficiency conferred by initiation cannot be obtained in any other manner, except in some far distant future, after many incarnations, by quite different means and in quite a different form. The initiate of today undergoes experiences which would otherwise come to him much later, under quite different circumstances. \n \nSource: Rudolf Steiner – GA10 –Knowledge of the Higher Worlds – II -The Stages of initiation\n \nPreviously posted on June 14, 2014","572"
"If it were impossible for man to sink into the abyss of evil, he would not have been able to attain what on the one hand we call love and on the other freedom; since to the occultist freedom is inseparably connected with the idea of love. It would be impossible for man to develop either love or freedom without the possibility of sailing down into the abyss. A man unable, of his own free decision, to choose good or evil, would be a being who would only be led on a leading-string to a good which must be attained of necessity and who had no power to choose the good of his own fully purified will, by the love which springs from freedom. If it were impossible for man to follow in the trail of the monster with the two horns, it would also be impossible for him to follow God out of his own individual love. It was in accordance with a wise Providence to give the possibility of freedom to the humanity which has been developing through our planetary system, and this possibility of freedom could be given on no other condition than that man himself has to make the free choice between good and evil.\n \nSource: Rudolf Steiner – GA104 – The Apocalypse of St. John – Lecture XII – Nuremberg, 30th June 1908\n \nPreviously posted on June 22, 2014","571"
"Those who have understood a little of the evolution of the spiritual forces and capacities of mankind know that there are different states of consciousness, that what we call sleep in the average man is only a transitory state which in the future will develop into one in which the human being, independent of the body, will perceive the spiritual world. (This is today already the case with the initiates.)\n \nSource: Rudolf Steiner – GA103 – The Gospel of St. John – Lecture I – The Doctrine of the Logos – Hamburg, 18th May 1908\n \nPreviously posted on June 23, 2014","570"
"The nineteenth century will one day be described as the materialistic century in the history of humankind. The people of the twentieth century cannot really imagine how deeply the nineteenth century was entangled in materialism. Only later when people have again become spiritual will that be possible. Everything, even the religious life, was permeated by materialism. Anyone who can look upon human evolution from higher planes knows that in the forties of the nineteenth century there was an extreme low point in the spiritual life. Science, philosophy, and religion were in the grip of materialism.\n \nSource: Rudolf Steiner – GA104a – Reading the Pictures of the Apocalypse -Part 1 – Lecture Three – Munich, 8th May 1907\n \nPreviously posted on June 24, 2014","569"
"During the middle ages a man worked six days a week and on Sunday he went to Church. There he heard that his daily work did not only have temporary implications, but it also had eternal significance; he heard there how his labour fitted into the larger passages of time. So he knew that even his slightest deed had far reaching consequences into the farthest future. The awareness that what a person does extends its influence on all people and for all times, has been lost in recent centuries, especially during the 19th century, even by those who are responsible for schooling and development.\n \nSource (German): Rudolf Steiner – GA53 – Ursprung und Ziel des Menschen/Grundbegriffe der Geisteswissenschaft – Berlin, September 29, 1904 (page 21-22)\n \nTranslated by Nesta Carsten-Krüger","568"
"Man has to acquire his strength by overcoming obstacles in the world, one after another. Strictly speaking all our strength was acquired by the overcoming of obstacles in previous incarnations. Our present capacities are the result of our illnesses in earlier lives.\n \nSource: Rudolf Steiner – GA107 – The Being of Man and His Future Evolution – Illness and karma – Berlin, 26th January 1909\n \nPreviously posted on June 28, 2014","567"
"Because we are influenced by the materialistic spirit of the age, there is a tendency in our schools to educate children by pointing to their bodily nature. Nowadays people make experiments involving the memory, even the faculties of willing and thinking. I do not object to such things, which may be quite interesting, inasmuch as science is concerned. It is, nevertheless, terrible to apply such experiments in a pedagogical way. If we can approach the child only by means of external experiments, this proves how completely estranged we have become from man’s real being. Anyone inwardly connected with the child does not need external experiments. I wish, however, to emphasize once more that I am not opposed to experimental psychology. Yet we must acquire the faculty to enter man’s being by the inward means of spirit and soul.\n \nTo be continued\n \nSource: Rudolf Steiner – GA226 – Man’s Being, His Destiny and World-Evolution: Lecture VI – Kristiana, 21st May 1923\n \nPreviously posted on December 20, 2014","566"
"For instance, we are told: “A child’s memory, his power of remembering, may be exerted too much or too little in his ninth or tenth year.” The clamor against over-exerting the memory can lead to the result of exerting it too little. We must always try to find the middle course. For instance, we may make too great demands on a nine or ten-year-old’s memory. The real consequences will not appear before the person in question has reached the age of thirty or forty, or perhaps still later. Then this person may develop rheumatism or diabetes. By overexerting a child’s memory at the wrong time — let us say between the ninth and tenth year — we cause during this youthful stage an exaggerated depositing of faulty metabolic products. These connections, lasting during a man’s entire earth-life, go generally unnoticed. On the other hand, by exercising the memory too little — that is, by letting a child’s memory remain idle — we bring forth a tendency to all kinds of inflammations appearing in later years. What is important to know is the following: that the bodily states of a certain life-period are the consequences of the soul and spirit states of another.\n \nSource: Rudolf Steiner – GA226 – Man’s Being, His Destiny and World-Evolution: Lecture VI – Kristiana, 21st May 1923\n \nPreviously posted on December 21, 2014","565"
"Although this has often been mentioned, from different perspectives, it may still be noted, that the most unreasonable and unrealistic accusation that one can make against spiritual science and its labour, is that it produces people who are somehow unworldly, distant from reality, and tempted by asceticism. Once more, it must be emphasized that a spiritual world with its beings and forces constantly underlies our earthly, sensory world, and interacts with it. Therefore it is precisely the people who do not care about the real and true forces of existence and who limit themselves to the enjoyments of the outer world through what their physical senses communicate to them, who should be called unworldly and far from reality.\n \nSource (German): Rudolf Steiner – GA56 – Die Erkenntnis der Seele und des Geistes – Berlin, December 12, 1907 (page 132)\n \nAnonymous translator","564"
"As you know, not long ago growing numbers of impulses came into human evolution which did not exist before and which are quite characteristic of our present civilization. Try and go back in your mind to times not very long ago. You will find times when there were no steam locomotives, when people did not yet use electricity as we do now; times perhaps when only thinkers like Leonardo da Vinci were able to have the idea, theoretically and on the basis of experiments, that humans could create apparatus which would enable them to fly. All this has come to realization in a relatively short time. Just consider how much depends on the use of steam, of electricity, of the changes in atmospheric density which has made airships possible, or the knowledge of statics which has led to the aeroplane. Consider everything which has come into human evolution in recent times. Think of the destructive powers of dynamite, etc., and you can easily imagine, seeing how swiftly this has gone, that new and different fabulous things of this kind will be the goal of future human endeavour. I think you can easily see that the ideal for the near future will be to have not more and more Goethes, but more and more Edisons. This really is the ideal of modern humanity.\n \nModern people do, of course, believe that all this — the telegraph, telephones, the use of steam Power, etc. — happens without the participation of spiritual entities. This is not the case, however. The development of human civilization involves the participation of elemental spirits, even if people do not know about it. Modern materialists imagine that the telephone and telegraph, and the steam engines driven long distances and also used by farmers, have been constructed merely on the basis of what people produce by the sweat of their brow. Everything people do in this respect is under the influence of elemental spirits. They are always involved and helping us in this. People are not taking the initiative on their own in this field — they are guided. In laboratories, workshops, really everywhere where the spirit of invention is active, elemental spirits are providing the inspiration.\n \nSource: Rudolf Steiner – GA177 – Fall of the Spirits of Darkness: LECTURE 4: The Elemental Spirits of Birth and Death – Dornach, 6th October 1917\n \nPreviously posted on December 23, 2014","563"
"The man of the future will approach plants that are of use to him consciously; not as now when he reflects on which yield the best substances for his body; he will then have a vital relationship to every plant, for he will know what it is they have absorbed, and what passes from them to him. Eating will not be to him a mean occupation, but an act consummated with soul and spirit, for he will know that everything he eats is the external form of something spiritual. In our immediate age, when men know little about the vital inward relations between themselves and the world, all kinds of substitutes are made use of. Why have the Initiates of all ages urged people to say grace before eating? The grace should be a token of the recognition that, together with the food, something spiritual enters into man.\n \nSource: Rudolf Steiner – GA105 – Universe, Earth and Man – Lecture III – Stuttgart, 6th August 1908\n \nPreviously posted on June 25, 2014","562"
"One can never look at the truths about the higher worlds from too many aspects. One should realize that from any one aspect it is possible to give only the poorest sketch. And when one looks at the same thing from the most diverse aspects, the impressions one receives in this way only gradually complement each other to form an ever more animated picture. Only such pictures, not dry, schematic concepts, can help the man who wants to penetrate into the higher worlds. The more animated and colorful the pictures, the more can one hope to approach the higher reality.\n \nIt is obvious that it is just the pictures from the higher worlds which arouse mistrust in many today. A person is quite content to be given conceptual schemes and classifications — with as many names as possible — of Devachan, of the development of the planets, and so forth; but he becomes more difficult when somebody presumes to describe the supersensible worlds as a traveller describes the landscapes of South America. Yet one should realize that it is only through fresh, animated pictures that one is given something useful, not through dead schemes and names.\n \nSource: Rudolf Steiner – GA11 – Cosmic Memory – The Life of Earth\n \nPreviously posted on December 22, 2014","561"
"Even the best of economic theories will not counterbalance the forces of selfishness. Such theories may, initially, provide the people with a certain élan, which has about it the glitter of idealism. In time, however, these theories will benefit no one. Those who indoctrinate the people with economic theories devoid of spiritual substance commit a sin against the true path of human development.\n \nSource (German): Rudolf Steiner – GA34 – Geisteswissenschaft und soziale Frage (page 216)\n \nAnonymous translator","560"
"One needs clairvoyance in order to observe the spiritual world. To understand it, only common sense and logic are necessary. Today, many people who adopt materialistic thinking to various degrees, are possessed by the delusion of infallibility – an outcome of positivism in science. The people of today live in pure fantasy and are unable to distinguish reality from illusion. Although they do not admit the infallibility of the Pope, they think of themselves as infallible. Those who adopt the scientific outlook are nowadays the most intolerant. According to them, spiritual scientists are nothing but fools…but they? Well, they are of course simply infallible ;-).\n \nSource (German): Rudolf Steiner – GA56 – Die Erkenntnis der Seele und des Geistes – Berlijn, November 28, 1907 (page 119)\n \nAnonymous translator","559"
"People come and ask: ‘Is it better not to drink alcohol or is it better to drink it? Is it better to be a vegetarian or to eat meat?’ I never tell anyone whether or not he should abstain from alcohol, or whether he should eat vegetables instead of meat. Instead I explain how alcohol works. I simply describe how it works; then the person may decide to drink or not as he pleases.\n \nI do the same regarding vegetarian or meat diets. I simply say, this is how meat works and this is how plants work. The result is that a person can decide for himself. Above all else, science must have respect for human freedom, so that a person never has the feeling of being given orders or forbidden to do something. He is only told the facts. Once he knows how alcohol works, he will discover on his own what is right. This way we shall accomplish the most. We will come to the point where free human beings can choose their own directions. We must strive for this. Only then will we have real social reforms.\n \nSource (German): Rudolf Steiner – GA348 – Über Gesundheit und Krankheit/ Grundlagen einer geisteswissenschaftlichen Sinneslehre – Dornach, 8 January 1923 (page 227-228)\n \nThis translation was copied from the Lecture: The effects of alcohol (published by Rudolf Steiner Press)","558"
"To those who are always denying spiritual reality by saying, ‘That cannot be proved; and everything must be proved,’ I should like to put one question: Would it have been possible to prove the existence of a whale in the physical world if none had ever been discovered? Nothing can be proved,unless it can be shown in the same way as a reality; even in the spiritual world one must experience that which is reality.\n \nSource: Rudolf Steiner – GA157a – The Forming of Destiny and Life after Death – Lecture 4 – Berlin, 7th December 1915","557"
"“Temperance purges feelings, awakens spiritual faculties, strengthens inner awareness and strengthens the memory, the soul is relieved of her earthly burden and thereby enjoys a higher freedom”, a wise man said long ago. Would the human being eat too much and too often, he would have no fertile thoughts to bring forth. Because if the digestive system claims a lot of energy, then no forces are accessible to apply to the thinking capability.\n \nSource (German): Rudolf Steiner – GA266a – Aus den Inhalten der esoterischen Stunden/Band 1 (page 559)\n \nTranslated by Nesta Carsten-Krüger","556"
"Essentially, there is no education other than self- education, whatever the level may be. […] Every education is self-education, and as teachers we can only provide the environment for children’s self-education. We have to provide the most favourable conditions where, through our agency, children can educate themselves according to their own destinies. \n \nRudolf Steiner, The Child’s Changing Consciousness\n \nSource: Essentials of Waldorf Early Childhood Education – Susan Howard\n \nGerman source of this quote: GA306 – page 131","555"
"The spiritual world is – as I have frequently stated here – not somewhere in a kind of unreal dream world, it is also present wherever the sensory world is; It penetrates, permeates this world; and wherever activities are visibly present, they are initiated by supersensible, spiritual activities. […..] The soul lives in the supersensible world before it is born, or rather till conception, it lives in the supersensible world and it stays connected to the spiritual world in this life. The soul is present in supersensible worlds not decades, but centuries before it enters earthly existence.\n \nSource (German): Rudolf Steiner – GA72 – Freiheit Unsterblichkeit Soziales Leben – Basel, 18th October 1917 (page 47)\n \nTranslated by Nesta Carsten-Krüger\n \nPreviously posted on December 24, 2014","554"
"While our pain and suffering lead us to ourselves and make us more genuinely ourselves, we develop through joy and happiness, provided that we consider them as grace, a feeling that one can only describe as being blissfully embedded in the divine forces and powers of the world. Here the only justified attitude toward happiness and joy is one of gratitude. Nobody will understand joy and happiness in the intimate hours of self-knowledge when he ascribes them to his karma. If he involves karma, he commits an error that is liable to weaken and paralyze the spiritual in him. Every thought to the effect that joy and happiness are deserved actually weakens and paralyzes us. This may be a hard fact to understand because everyone who admits that his pain is inflicted upon himself by his own individuality would obviously expect to be his own master also with regard to joy and happiness.\n \nTo be continued\n \nSource: Rudolf Steiner – GA130 – Facing Karma – Vienna, 8th February 1912\n \nPreviously posted on December 27, 2014","553"
